pair_id,odia_poem_line,english_poem_line,poem_context,poet,rhyming_word_odia,rhyming_word_english,emotion_tone,odia_word_count,english_word_count,has_alliteration,line_complexity
2421,ତୁମେ ସପ୍ତାହରେ କାମକୁ ନାଚୁଛି,We am doing to market in week,Grammar Corpus,Sentence Patterns,ଛ,week,Neutral,10,7,True,Medium
2422,ତୁମେ କାଲି ପାର୍କକୁ ଯାଉଛି,Teacher am hearing to school in day,Grammar Corpus,Sentence Patterns,ଉଛ,day,Neutral,9,7,True,Medium
2423,ସେମାନେ ସପ୍ତାହରେ ବଜାରକୁ ଗାଉଛି,Father am reading to forest at night,Grammar Corpus,Sentence Patterns,ଉଛ,night,Neutral,10,7,True,Medium
2424,ମୁଁ ଦିନେ ଘରକୁ ଆସୁଛି,We am drinking to park in evening,Grammar Corpus,Sentence Patterns,ଛ,evening,Neutral,6,7,False,Medium
2425,ବାପା ଆଜି ଡାକ୍ତରଖାନାକୁ ପିଉଛି,Student am dancing to bank at night,Grammar Corpus,Sentence Patterns,ଉଛ,night,Neutral,10,7,True,Medium
2426,ତୁମେ ରାତିରେ ବଜାରକୁ ଆସୁଛି,I am doing to school tomorrow,Grammar Corpus,Sentence Patterns,ଛ,tomorrow,Neutral,9,6,True,Medium
2427,ଭଉଣୀ ଆଜି ଘରକୁ ଦେଖୁଛି,Father am hearing to temple in evening,Grammar Corpus,Sentence Patterns,ଛ,evening,Neutral,6,7,True,Medium
2428,ଡାକ୍ତର ସପ୍ତାହରେ ନଦୀକୁ ଆସୁଛି,Student am singing to bank in evening,Grammar Corpus,Sentence Patterns,ଛ,evening,Neutral,10,7,True,Medium
2429,ଭାଇ ସନ୍ଧ୍ୟାରେ ବ୍ୟାଙ୍କକୁ ଆସୁଛି,You am seeing to school in month,Grammar Corpus,Sentence Patterns,ଛ,month,Neutral,12,7,True,Medium
2430,ଛାତ୍ର ରାତିରେ ବିଦ୍ୟାଳୟକୁ ପଢୁଛି,We am seeing to forest at night,Grammar Corpus,Sentence Patterns,ଛ,night,Neutral,12,7,True,Medium
2431,ସେମାନେ ଦିନେ ବିଦ୍ୟାଳୟକୁ ଲେଖୁଛି,Father am coming to bank at night,Grammar Corpus,Sentence Patterns,ଛ,night,Neutral,12,7,True,Medium
2432,ଶିକ୍ଷକ ସପ୍ତାହରେ କାମକୁ ଖାଉଛି,Teacher am going to market in week,Grammar Corpus,Sentence Patterns,ଉଛ,week,Neutral,10,7,True,Medium
2433,ଭାଇ ସନ୍ଧ୍ୟାରେ ବଜାରକୁ କରୁଛି,They am drinking to bank tomorrow,Grammar Corpus,Sentence Patterns,ଛ,tomorrow,Neutral,10,6,True,Medium
2434,ଡାକ୍ତର କାଲି ବ୍ୟାଙ୍କକୁ କରୁଛି,We am dancing to school in day,Grammar Corpus,Sentence Patterns,ଛ,day,Neutral,11,7,True,Medium
2435,ଶିକ୍ଷକ ସପ୍ତାହରେ ନଦୀକୁ ପଢୁଛି,Father am singing to home tomorrow,Grammar Corpus,Sentence Patterns,ଛ,tomorrow,Neutral,10,6,True,Medium
2436,ଡାକ୍ତର ସନ୍ଧ୍ୟାରେ ଘରକୁ ଆସୁଛି,Sister am reading to bank in morning,Grammar Corpus,Sentence Patterns,ଛ,morning,Neutral,10,7,False,Medium
2437,ମା ସକାଳେ ଘରକୁ କରୁଛି,He am coming to park tomorrow,Grammar Corpus,Sentence Patterns,ଛ,tomorrow,Neutral,6,6,True,Medium
2438,ଶିକ୍ଷକ ମାସରେ କାମକୁ ଶୁଣୁଛି,Sister am writing to market in morning,Grammar Corpus,Sentence Patterns,ଛ,morning,Neutral,10,7,True,Medium
2439,ଆମେ ସକାଳେ ନଦୀକୁ ପଢୁଛି,Student am singing to temple in week,Grammar Corpus,Sentence Patterns,ଛ,week,Neutral,7,7,True,Medium
2440,ମା ଦିନେ ଡାକ୍ତରଖାନାକୁ ଯାଉଛି,Brother am doing to forest at night,Grammar Corpus,Sentence Patterns,ଉଛ,night,Neutral,10,7,True,Medium
2441,ସେ କାଲି ନଦୀକୁ ନାଚୁଛି,He am writing to hospital at night,Grammar Corpus,Sentence Patterns,ଛ,night,Neutral,8,7,True,Medium
2442,ସେମାନେ କାଲି ଡାକ୍ତରଖାନାକୁ ପଢୁଛି,Father am reading to bank in week,Grammar Corpus,Sentence Patterns,ଛ,week,Neutral,12,7,False,Medium
2443,ମା ମାସରେ ଘରକୁ ଯାଉଛି,Mother am singing to temple today,Grammar Corpus,Sentence Patterns,ଉଛ,today,Neutral,6,6,True,Medium
2444,ଡାକ୍ତର ମାସରେ ପାର୍କକୁ ଲେଖୁଛି,Student am coming to park in morning,Grammar Corpus,Sentence Patterns,ଛ,morning,Neutral,11,7,False,Medium
2445,ଶିକ୍ଷକ ମାସରେ ନଦୀକୁ ଗାଉଛି,He am doing to market in day,Grammar Corpus,Sentence Patterns,ଉଛ,day,Neutral,9,7,True,Medium
2446,ସେମାନେ ଆଜି ବିଦ୍ୟାଳୟକୁ ଲେଖୁଛି,Student am hearing to forest at night,Grammar Corpus,Sentence Patterns,ଛ,night,Neutral,11,7,True,Medium
2447,ଶିକ୍ଷକ ସକାଳେ ଡାକ୍ତରଖାନାକୁ ଖାଉଛି,We am writing to bank in morning,Grammar Corpus,Sentence Patterns,ଉଛ,morning,Neutral,12,7,True,Medium
2448,ମା ଆଜି ବନକୁ ପିଉଛି,I am doing to work at night,Grammar Corpus,Sentence Patterns,ଉଛ,night,Neutral,5,7,True,Medium
2449,ବାପା ଦିନେ ବନକୁ ଖାଉଛି,Father am coming to forest in week,Grammar Corpus,Sentence Patterns,ଉଛ,week,Neutral,7,7,True,Medium
2450,ତୁମେ କାଲି ନଦୀକୁ ଆସୁଛି,We am reading to forest in week,Grammar Corpus,Sentence Patterns,ଛ,week,Neutral,8,7,True,Medium
2451,ଆମେ ଆଜି ପାର୍କକୁ ଶୁଣୁଛି,He am singing to temple in week,Grammar Corpus,Sentence Patterns,ଛ,week,Neutral,8,7,True,Medium
2452,ଆମେ ଆଜି ବଜାରକୁ ଦେଖୁଛି,Student am doing to bank in day,Grammar Corpus,Sentence Patterns,ଛ,day,Neutral,7,7,True,Medium
2453,ସେ ଆଜି ବଜାରକୁ ଖାଉଛି,Teacher am going to park today,Grammar Corpus,Sentence Patterns,ଉଛ,today,Neutral,6,6,True,Medium
2454,ସେମାନେ କାଲି କାମକୁ ଯାଉଛି,Student am doing to hospital today,Grammar Corpus,Sentence Patterns,ଉଛ,today,Neutral,9,6,True,Medium
2455,ମା ସନ୍ଧ୍ୟାରେ ବ୍ୟାଙ୍କକୁ ଦେଖୁଛି,Doctor am reading to home in day,Grammar Corpus,Sentence Patterns,ଛ,day,Neutral,12,7,True,Medium
2456,ଭାଇ ରାତିରେ ବନକୁ କରୁଛି,He am writing to market in morning,Grammar Corpus,Sentence Patterns,ଛ,morning,Neutral,8,7,True,Medium
2457,ଛାତ୍ର ମାସରେ ବ୍ୟାଙ୍କକୁ ଯାଉଛି,Father am eating to river tomorrow,Grammar Corpus,Sentence Patterns,ଉଛ,tomorrow,Neutral,11,6,True,Medium
2458,ମା ମାସରେ ଘରକୁ ଖାଉଛି,I am going to park in month,Grammar Corpus,Sentence Patterns,ଉଛ,month,Neutral,6,7,True,Medium
2459,ଆମେ ଆଜି ନଦୀକୁ ଶୁଣୁଛି,Father am writing to park in day,Grammar Corpus,Sentence Patterns,ଛ,day,Neutral,7,7,False,Medium
2460,ଡାକ୍ତର ସକାଳେ ବଜାରକୁ ଖାଉଛି,Teacher am eating to school in day,Grammar Corpus,Sentence Patterns,ଉଛ,day,Neutral,9,7,True,Medium
2461,ସେମାନେ ରାତିରେ ଡାକ୍ତରଖାନାକୁ ନାଚୁଛି,Sister am coming to river tomorrow,Grammar Corpus,Sentence Patterns,ଛ,tomorrow,Neutral,14,6,True,Medium
2462,ମା ଆଜି ନଦୀକୁ ପିଉଛି,They am seeing to work in evening,Grammar Corpus,Sentence Patterns,ଉଛ,evening,Neutral,6,7,True,Medium
2463,ସେ ରାତିରେ କାମକୁ ଗାଉଛି,You am coming to market in evening,Grammar Corpus,Sentence Patterns,ଉଛ,evening,Neutral,8,7,False,Medium
2464,ସେମାନେ ମାସରେ ବ୍ୟାଙ୍କକୁ ଲେଖୁଛି,Sister am drinking to school in morning,Grammar Corpus,Sentence Patterns,ଛ,morning,Neutral,12,7,True,Medium
2465,ଡାକ୍ତର ରାତିରେ ଘରକୁ ଗାଉଛି,Mother am drinking to market in week,Grammar Corpus,Sentence Patterns,ଉଛ,week,Neutral,9,7,True,Medium
2466,ତୁମେ ଦିନେ ବନକୁ କରୁଛି,Mother am writing to river in week,Grammar Corpus,Sentence Patterns,ଛ,week,Neutral,7,7,True,Medium
2467,ବାପା ସପ୍ତାହରେ ବଜାରକୁ ଆସୁଛି,Student am doing to market in week,Grammar Corpus,Sentence Patterns,ଛ,week,Neutral,9,7,False,Medium
2468,ତୁମେ ସକାଳେ ପାର୍କକୁ ଗାଉଛି,I am reading to temple today,Grammar Corpus,Sentence Patterns,ଉଛ,today,Neutral,9,6,True,Medium
2469,ମା ସକାଳେ ବ୍ୟାଙ୍କକୁ ପିଉଛି,Teacher am doing to home at night,Grammar Corpus,Sentence Patterns,ଉଛ,night,Neutral,9,7,True,Medium
2470,ସେମାନେ ରାତିରେ ଘରକୁ ନାଚୁଛି,You am doing to hospital in week,Grammar Corpus,Sentence Patterns,ଛ,week,Neutral,10,7,False,Medium
2471,ବାପା ଆଜି ବନକୁ ଯାଉଛି,Mother am going to forest tomorrow,Grammar Corpus,Sentence Patterns,ଉଛ,tomorrow,Neutral,6,6,True,Medium
2472,ମୁଁ ସପ୍ତାହରେ ବନକୁ ଆସୁଛି,I am writing to temple tomorrow,Grammar Corpus,Sentence Patterns,ଛ,tomorrow,Neutral,7,6,True,Medium
2473,ବାପା କାଲି ନଦୀକୁ ଶୁଣୁଛି,Father am hearing to school in morning,Grammar Corpus,Sentence Patterns,ଛ,morning,Neutral,9,7,False,Medium
2474,ଭାଇ ଦିନେ ବ୍ୟାଙ୍କକୁ ଦେଖୁଛି,I am doing to bank at night,Grammar Corpus,Sentence Patterns,ଛ,night,Neutral,11,7,True,Medium
2475,ଡାକ୍ତର ମାସରେ ବଜାରକୁ ଖାଉଛି,Student am singing to park in evening,Grammar Corpus,Sentence Patterns,ଉଛ,evening,Neutral,9,7,True,Medium
2476,ସେମାନେ ସପ୍ତାହରେ ମନ୍ଦିରକୁ କରୁଛି,You am dancing to school in evening,Grammar Corpus,Sentence Patterns,ଛ,evening,Neutral,11,7,False,Medium
2477,ଶିକ୍ଷକ ମାସରେ ନଦୀକୁ ଆସୁଛି,You am writing to bank in morning,Grammar Corpus,Sentence Patterns,ଛ,morning,Neutral,9,7,False,Medium
2478,ଛାତ୍ର ଆଜି ପାର୍କକୁ ଶୁଣୁଛି,You am reading to hospital in day,Grammar Corpus,Sentence Patterns,ଛ,day,Neutral,10,7,False,Medium
2479,ଆମେ ସକାଳେ ବ୍ୟାଙ୍କକୁ ପିଉଛି,Teacher am reading to park in day,Grammar Corpus,Sentence Patterns,ଉଛ,day,Neutral,9,7,True,Medium
2480,ମୁଁ ରାତିରେ ମନ୍ଦିରକୁ ପଢୁଛି,Father am eating to home in morning,Grammar Corpus,Sentence Patterns,ଛ,morning,Neutral,9,7,False,Medium
2481,ଭଉଣୀ କାଲି ପାର୍କକୁ ନାଚୁଛି,You am singing to hospital in morning,Grammar Corpus,Sentence Patterns,ଛ,morning,Neutral,9,7,False,Medium
2482,ତୁମେ ସନ୍ଧ୍ୟାରେ କାମକୁ ଗାଉଛି,Doctor am writing to temple in evening,Grammar Corpus,Sentence Patterns,ଉଛ,evening,Neutral,10,7,True,Medium
2483,ମୁଁ ଦିନେ ଡାକ୍ତରଖାନାକୁ ଶୁଣୁଛି,Father am going to work today,Grammar Corpus,Sentence Patterns,ଛ,today,Neutral,11,6,True,Medium
2484,ଛାତ୍ର ସପ୍ତାହରେ ବନକୁ ଖାଉଛି,Mother am going to home in week,Grammar Corpus,Sentence Patterns,ଉଛ,week,Neutral,9,7,False,Medium
2485,ଛାତ୍ର ରାତିରେ ବନକୁ ନାଚୁଛି,Sister am reading to river in evening,Grammar Corpus,Sentence Patterns,ଛ,evening,Neutral,10,7,True,Medium
2486,ମୁଁ ଦିନେ ମନ୍ଦିରକୁ ଶୁଣୁଛି,You am doing to market today,Grammar Corpus,Sentence Patterns,ଛ,today,Neutral,9,6,True,Medium
2487,ଶିକ୍ଷକ ରାତିରେ ନଦୀକୁ ଲେଖୁଛି,I am drinking to market tomorrow,Grammar Corpus,Sentence Patterns,ଛ,tomorrow,Neutral,11,6,True,Medium
2488,ଭାଇ ଆଜି ନଦୀକୁ କରୁଛି,Teacher am drinking to work in day,Grammar Corpus,Sentence Patterns,ଛ,day,Neutral,7,7,True,Medium
2489,ଭଉଣୀ ରାତିରେ ଘରକୁ ଗାଉଛି,Brother am doing to hospital in morning,Grammar Corpus,Sentence Patterns,ଉଛ,morning,Neutral,7,7,False,Medium
2490,ବାପା ଆଜି ନଦୀକୁ ପିଉଛି,You am hearing to school at night,Grammar Corpus,Sentence Patterns,ଉଛ,night,Neutral,7,7,True,Medium
2491,ସେ ଦିନେ ବନକୁ ଆସୁଛି,Mother am eating to forest in month,Grammar Corpus,Sentence Patterns,ଛ,month,Neutral,6,7,True,Medium
2492,ମା ସକାଳେ ବିଦ୍ୟାଳୟକୁ ପଢୁଛି,He am eating to home at night,Grammar Corpus,Sentence Patterns,ଛ,night,Neutral,9,7,True,Medium
2493,ଭାଇ ଦିନେ ବ୍ୟାଙ୍କକୁ ପଢୁଛି,Brother am drinking to hospital at night,Grammar Corpus,Sentence Patterns,ଛ,night,Neutral,10,7,True,Medium
2494,ଭାଇ ଆଜି କାମକୁ ଆସୁଛି,You am coming to temple in evening,Grammar Corpus,Sentence Patterns,ଛ,evening,Neutral,7,7,True,Medium
2495,ବାପା ସକାଳେ ପାର୍କକୁ ନାଚୁଛି,I am reading to market in day,Grammar Corpus,Sentence Patterns,ଛ,day,Neutral,10,7,True,Medium
2496,ଭଉଣୀ ମାସରେ ବଜାରକୁ ଦେଖୁଛି,Mother am eating to temple in month,Grammar Corpus,Sentence Patterns,ଛ,month,Neutral,8,7,True,Medium
2497,ଭାଇ ସକାଳେ ମନ୍ଦିରକୁ କରୁଛି,He am going to hospital in week,Grammar Corpus,Sentence Patterns,ଛ,week,Neutral,9,7,True,Medium
2498,ଭାଇ ସକାଳେ ମନ୍ଦିରକୁ ଦେଖୁଛି,Teacher am drinking to park at night,Grammar Corpus,Sentence Patterns,ଛ,night,Neutral,10,7,True,Medium
2499,ଛାତ୍ର ଆଜି ବ୍ୟାଙ୍କକୁ ଖାଉଛି,We am seeing to forest in week,Grammar Corpus,Sentence Patterns,ଉଛ,week,Neutral,10,7,True,Medium
2500,ଛାତ୍ର ସନ୍ଧ୍ୟାରେ ମନ୍ଦିରକୁ ଆସୁଛି,Mother am reading to forest in day,Grammar Corpus,Sentence Patterns,ଛ,day,Neutral,12,7,False,Medium
2501,ଭଉଣୀ ରାତିରେ ଘରକୁ କରୁଛି,You am hearing to hospital tomorrow,Grammar Corpus,Sentence Patterns,ଛ,tomorrow,Neutral,7,6,True,Medium
2502,ତୁମେ ମାସରେ ଡାକ୍ତରଖାନାକୁ କରୁଛି,He am going to river tomorrow,Grammar Corpus,Sentence Patterns,ଛ,tomorrow,Neutral,11,6,True,Medium
2503,ଭଉଣୀ ସକାଳେ ପାର୍କକୁ ଲେଖୁଛି,Mother am drinking to school in month,Grammar Corpus,Sentence Patterns,ଛ,month,Neutral,9,7,True,Medium
2504,ତୁମେ ରାତିରେ ଡାକ୍ତରଖାନାକୁ ଶୁଣୁଛି,They am reading to park tomorrow,Grammar Corpus,Sentence Patterns,ଛ,tomorrow,Neutral,13,6,True,Medium
2505,ସେମାନେ ସପ୍ତାହରେ ଡାକ୍ତରଖାନାକୁ ନାଚୁଛି,You am dancing to home in evening,Grammar Corpus,Sentence Patterns,ଛ,evening,Neutral,14,7,False,Medium
2506,ଶିକ୍ଷକ କାଲି ବଜାରକୁ ଯାଉଛି,You am eating to forest tomorrow,Grammar Corpus,Sentence Patterns,ଉଛ,tomorrow,Neutral,9,6,True,Medium
2507,ବାପା କାଲି ବ୍ୟାଙ୍କକୁ ଲେଖୁଛି,Mother am eating to river today,Grammar Corpus,Sentence Patterns,ଛ,today,Neutral,11,6,True,Medium
2508,ଭାଇ କାଲି ଡାକ୍ତରଖାନାକୁ ନାଚୁଛି,Doctor am seeing to school in evening,Grammar Corpus,Sentence Patterns,ଛ,evening,Neutral,12,7,True,Medium
2509,ମୁଁ ମାସରେ ବଜାରକୁ ଗାଉଛି,They am hearing to river today,Grammar Corpus,Sentence Patterns,ଉଛ,today,Neutral,7,6,True,Medium
2510,ସେମାନେ ସନ୍ଧ୍ୟାରେ କାମକୁ ଲେଖୁଛି,You am drinking to forest tomorrow,Grammar Corpus,Sentence Patterns,ଛ,tomorrow,Neutral,12,6,True,Medium
2511,ସେମାନେ ଦିନେ ବଜାରକୁ ଗାଉଛି,He am seeing to river in evening,Grammar Corpus,Sentence Patterns,ଉଛ,evening,Neutral,9,7,False,Medium
2512,ଭଉଣୀ ରାତିରେ ଘରକୁ ପଢୁଛି,Doctor am singing to bank in week,Grammar Corpus,Sentence Patterns,ଛ,week,Neutral,7,7,False,Medium
2513,ସେମାନେ ସକାଳେ କାମକୁ ପଢୁଛି,Sister am coming to park in day,Grammar Corpus,Sentence Patterns,ଛ,day,Neutral,9,7,False,Medium
2514,ଭଉଣୀ ସନ୍ଧ୍ୟାରେ ମନ୍ଦିରକୁ ଗାଉଛି,Brother am coming to forest at night,Grammar Corpus,Sentence Patterns,ଉଛ,night,Neutral,10,7,True,Medium
2515,ଶିକ୍ଷକ ସପ୍ତାହରେ ପାର୍କକୁ କରୁଛି,You am coming to bank at night,Grammar Corpus,Sentence Patterns,ଛ,night,Neutral,11,7,True,Medium
2516,ତୁମେ ଆଜି କାମକୁ ଶୁଣୁଛି,Doctor am singing to forest in evening,Grammar Corpus,Sentence Patterns,ଛ,evening,Neutral,8,7,False,Medium
2517,ଆମେ ସନ୍ଧ୍ୟାରେ ବନକୁ ନାଚୁଛି,They am dancing to river today,Grammar Corpus,Sentence Patterns,ଛ,today,Neutral,9,6,True,Medium
2518,ଛାତ୍ର କାଲି ବିଦ୍ୟାଳୟକୁ ଲେଖୁଛି,Student am drinking to bank in evening,Grammar Corpus,Sentence Patterns,ଛ,evening,Neutral,12,7,False,Medium
2519,ଆମେ କାଲି ବଜାରକୁ କରୁଛି,Sister am going to home at night,Grammar Corpus,Sentence Patterns,ଛ,night,Neutral,7,7,True,Medium
2520,ବାପା କାଲି ମନ୍ଦିରକୁ ପଢୁଛି,I am coming to river in day,Grammar Corpus,Sentence Patterns,ଛ,day,Neutral,9,7,True,Medium
2521,ଶିକ୍ଷକ ମାସରେ ମନ୍ଦିରକୁ କରୁଛି,Brother am reading to temple in month,Grammar Corpus,Sentence Patterns,ଛ,month,Neutral,10,7,True,Medium
2522,ଶିକ୍ଷକ ସକାଳେ ବ୍ୟାଙ୍କକୁ ଲେଖୁଛି,Doctor am going to market in month,Grammar Corpus,Sentence Patterns,ଛ,month,Neutral,12,7,True,Medium
2523,ଆମେ ଆଜି ନଦୀକୁ ଆସୁଛି,Brother am dancing to bank in week,Grammar Corpus,Sentence Patterns,ଛ,week,Neutral,6,7,True,Medium
2524,ତୁମେ ଦିନେ ଡାକ୍ତରଖାନାକୁ ନାଚୁଛି,Mother am doing to market in day,Grammar Corpus,Sentence Patterns,ଛ,day,Neutral,12,7,True,Medium
2525,ମୁଁ ଦିନେ ଡାକ୍ତରଖାନାକୁ ପଢୁଛି,Doctor am reading to park in month,Grammar Corpus,Sentence Patterns,ଛ,month,Neutral,10,7,False,Medium
2526,ଡାକ୍ତର ଦିନେ ଡାକ୍ତରଖାନାକୁ କରୁଛି,Doctor am writing to temple in week,Grammar Corpus,Sentence Patterns,ଛ,week,Neutral,12,7,True,Medium
2527,ବାପା ସପ୍ତାହରେ ନଦୀକୁ ଶୁଣୁଛି,You am eating to market tomorrow,Grammar Corpus,Sentence Patterns,ଛ,tomorrow,Neutral,10,6,True,Medium
2528,ଶିକ୍ଷକ ସନ୍ଧ୍ୟାରେ ବଜାରକୁ ଯାଉଛି,Brother am reading to park tomorrow,Grammar Corpus,Sentence Patterns,ଉଛ,tomorrow,Neutral,11,6,True,Medium
