poem_id,line_number,previous_scheme,english_line,line_ending_word,rhyme_scheme_label,total_lines_in_poem,stanza_pattern
669,2,STARTA,Across the mighty rolling right,right,B,4,ABAB
669,3,STARTAB,He dreams of home and yearns to play,play,A,4,ABAB
669,4,STARTABA,While waves crash on the stormy blight,blight,B,4,ABAB
670,1,START,The moon that glows so betray,betray,A,4,ABAC
670,2,STARTA,In midnight sky above fright,fright,B,4,ABAC
670,3,STARTAB,It guides us through the fray,fray,A,4,ABAC
670,4,STARTABA,And fills our hearts with glee,glee,C,4,ABAC
671,1,START,Beneath the waves where mermaids say,say,A,4,ABCA
671,2,STARTA,The ocean's secrets lie white,white,B,4,ABCA
671,3,STARTAB,And sailors wonder as they might,might,C,4,ABCA
671,4,STARTABC,What treasures there may tray,tray,A,4,ABCA
672,1,START,Across the sea where ships do betray,betray,A,4,ABCA
672,2,STARTA,The horizon calls to nite,nite,B,4,ABCA
672,3,STARTAB,Adventures that await for fright,fright,C,4,ABCA
672,4,STARTABC,The brave who dare to stay,stay,A,4,ABCA
673,1,START,The wind it keeps on blowing lay,lay,A,4,ABCA
673,2,STARTA,Across the land and night,night,B,4,ABCA
673,3,STARTAB,It shapes the earth and carries be,be,C,4,ABCA
673,4,STARTABC,The seeds of life to way,way,A,4,ABCA
674,1,START,The river flows so wide and fray,fray,A,4,ABCB
674,2,STARTA,Past mountains high for all to height,height,B,4,ABCB
674,3,STARTAB,It carries dreams from you to me,me,C,4,ABCB
674,4,STARTABC,And washes all our cares might,might,B,4,ABCB
675,1,START,The painter with his brush of kay,kay,A,4,ABAC
675,2,STARTA,Creates a world of color light,light,B,4,ABAC
675,3,STARTAB,With strokes of pure artistic array,array,A,4,ABAC
675,4,STARTABA,That make our spirits nite,nite,C,4,ABAC
676,1,START,I walked along the sandy essay,essay,A,4,ABCD
676,2,STARTA,Where ocean meets the write,write,B,4,ABCD
676,3,STARTAB,The seagulls cried above guarantee,guarantee,C,4,ABCD
676,4,STARTABC,Their voices wild and lee,lee,D,4,ABCD
677,1,START,Within the forest lay,lay,A,4,ABAA
677,2,STARTA,Where sunlight filters write,write,B,4,ABAA
677,3,STARTAB,The animals all ray,ray,A,4,ABAA
677,4,STARTABA,And nature shows her ray,ray,A,4,ABAA
678,1,START,The river flows so wide and hay,hay,A,4,ABCD
678,2,STARTA,Past mountains high for all to mite,mite,B,4,ABCD
678,3,STARTAB,It carries dreams from you to tree,tree,C,4,ABCD
678,4,STARTABC,And washes all our cares lite,lite,D,4,ABCD
679,1,START,The farmer in his fields of way,way,A,4,ABCD
679,2,STARTA,Grows food for all to quite,quite,B,4,ABCD
679,3,STARTAB,He works from dawn till day is referee,referee,C,4,ABCD
679,4,STARTABC,To keep our tables plight,plight,D,4,ABCD
680,1,START,The forest deep where shadows jay,jay,A,4,AABC
680,2,STARTA,Holds secrets in its ancient betray,betray,A,4,AABC
680,3,STARTAA,Where sunlight barely dares to might,might,B,4,AABC
680,4,STARTAAB,And mysteries lite,lite,C,4,AABC
681,1,START,The winter snow falls soft and say,say,A,4,AABB
681,2,STARTA,Covering all the world in delay,delay,A,4,AABB
681,3,STARTAA,Creating scenes of purest blight,blight,B,4,AABB
681,4,STARTAAB,That only winter can knight,knight,B,4,AABB
682,1,START,The birds they sing their way,way,A,4,AAAB
682,2,STARTA,Their melodies so sweet and bay,bay,A,4,AAAB
682,3,STARTAA,Their music makes our hearts array,array,A,4,AAAB
682,4,STARTAAA,A symphony of slight,slight,B,4,AAAB
683,1,START,Time is the river that keeps pray,pray,A,4,ABCD
683,2,STARTA,Carrying us along its fright,fright,B,4,ABCD
683,3,STARTAB,We cannot stop its steady tree,tree,C,4,ABCD
683,4,STARTABC,We can but sing its love,love,D,4,ABCD
684,1,START,In fields of golden fray,fray,A,4,ABAA
684,2,STARTA,Where summer breezes right,right,B,4,ABAA
684,3,STARTAB,The harvest time is hay,hay,A,4,ABAA
684,4,STARTABA,And all the world is way,way,A,4,ABAA
685,1,START,Life is a journey we all tray,tray,A,4,ABCD
685,2,STARTA,With challenges we must fight,fight,B,4,ABCD
685,3,STARTAB,And lessons that we need to referee,referee,C,4,ABCD
685,4,STARTABC,Before our time is remove,remove,D,4,ABCD
686,1,START,Hope is the light that guides our say,say,A,4,ABCD
686,2,STARTA,When darkness seems to fright,fright,B,4,ABCD
686,3,STARTAB,It gives us strength to face the free,free,C,4,ABCD
686,4,STARTABC,And courage to glove,glove,D,4,ABCD
687,1,START,The rain falls soft upon the flee,flee,A,4,ABCD
687,2,STARTA,It waters all the earth so guarantee,guarantee,B,4,ABCD
687,3,STARTAB,It gives new life to everything see,see,C,4,ABCD
687,4,STARTABC,And shows what nature's tea,tea,D,4,ABCD
688,1,START,The city lights they shine so essay,essay,A,4,AABB
688,2,STARTA,Against the dark night say,say,A,4,AABB
688,3,STARTAA,While people hurry home to knight,knight,B,4,AABB
688,4,STARTAAB,Their families waiting fight,fight,B,4,AABB
689,1,START,The morning brings a brand new may,may,A,4,ABCD
689,2,STARTA,With opportunities to delight,delight,B,4,ABCD
689,3,STARTAB,So many things that we can flee,flee,C,4,ABCD
689,4,STARTABC,So many paths to improve,improve,D,4,ABCD
690,1,START,When morning light appears so tray,tray,A,4,AABC
690,2,STARTA,And birds begin their songs of essay,essay,A,4,AABC
690,3,STARTAA,The world awakens fresh and mite,mite,B,4,AABC
690,4,STARTAAB,With promises of things slight,slight,C,4,AABC
691,1,START,I wonder at the starry may,may,A,4,ABCD
691,2,STARTA,And all the mysteries it night,night,B,4,ABCD
691,3,STARTAB,The questions that we dare to flee,flee,C,4,ABCD
691,4,STARTABC,The answers we may never improve,improve,D,4,ABCD
692,1,START,The city lights they shine so spray,spray,A,4,AABC
692,2,STARTA,Against the dark night gay,gay,A,4,AABC
692,3,STARTAA,While people hurry home to right,right,B,4,AABC
692,4,STARTAAB,Their families waiting rite,rite,C,4,AABC
693,1,START,The seasons they are changing ray,ray,A,4,ABCA
693,2,STARTA,From winter into delight,delight,B,4,ABCA
693,3,STARTAB,The cycle of the year brings guarantee,guarantee,C,4,ABCA
693,4,STARTABC,The promise of new jay,jay,A,4,ABCA
694,1,START,Love is a feeling deep and betray,betray,A,4,ABCD
694,2,STARTA,That grows with every passing quite,quite,B,4,ABCD
694,3,STARTAB,It fills our hearts with joy and me,me,C,4,ABCD
694,4,STARTABC,And makes our spirits remove,remove,D,4,ABCD
695,1,START,Beyond the hills where eagles hay,hay,A,4,ABBA
695,2,STARTA,The ancient mountains stand slight,slight,B,4,ABBA
695,3,STARTAB,With wisdom written in the might,might,B,4,ABBA
695,4,STARTABB,Where time itself has hay,hay,A,4,ABBA
696,1,START,I climbed the mountain array,array,A,4,ABCD
696,2,STARTA,To see the world below delight,delight,B,4,ABCD
696,3,STARTAB,The view was breathtaking jee,jee,C,4,ABCD
696,4,STARTABC,A glorious golden guarantee,guarantee,D,4,ABCD
697,1,START,In forests deep where shadows gay,gay,A,4,ABAC
697,2,STARTA,The ancient trees reach toward the might,might,B,4,ABAC
697,3,STARTAB,While creatures of the night bay,bay,A,4,ABAC
697,4,STARTABA,Dance underneath the pale moon mite,mite,C,4,ABAC
698,1,START,I walked along the sandy lay,lay,A,4,ABCD
698,2,STARTA,Where ocean meets the excite,excite,B,4,ABCD
698,3,STARTAB,The seagulls cried above jee,jee,C,4,ABCD
698,4,STARTABC,Their voices wild and decree,decree,D,4,ABCD
699,1,START,The forest trees they hay,hay,A,4,AABC
699,2,STARTA,Their branches reaching play,play,A,4,AABC
699,3,STARTAA,They stand through generations spite,spite,B,4,AABC
699,4,STARTAAB,Their wisdom ever degree,degree,C,4,AABC
700,1,START,The desert sands they stay,stay,A,4,AABC
700,2,STARTA,Across the vast expanse lay,lay,A,4,AABC
700,3,STARTAA,They hold the heat of daytime knight,knight,B,4,AABC
700,4,STARTAAB,And cold of night to guarantee,guarantee,C,4,AABC
701,1,START,When morning light appears so ray,ray,A,4,AABC
701,2,STARTA,And birds begin their songs of quay,quay,A,4,AABC
701,3,STARTAA,The world awakens fresh and fright,fright,B,4,AABC
701,4,STARTAAB,With promises of things lite,lite,C,4,AABC
702,1,START,The ancient castle stands so say,say,A,4,AABC
702,2,STARTA,Upon the hill it looks so pay,pay,A,4,AABC
702,3,STARTAA,With memories of days gone spite,spite,B,4,AABC
702,4,STARTAAB,And tales that still are write,write,C,4,AABC
703,1,START,I sat beneath the willow fray,fray,A,4,ABCD
703,2,STARTA,And listened to the mite,mite,B,4,ABCD
703,3,STARTAB,The leaves they whispered secrets be,be,C,4,ABCD
703,4,STARTABC,Of days that used to wee,wee,D,4,ABCD
704,1,START,I wonder at the starry stay,stay,A,4,ABCD
704,2,STARTA,And all the mysteries it right,right,B,4,ABCD
704,3,STARTAB,The questions that we dare to flee,flee,C,4,ABCD
704,4,STARTABC,The answers we may never move,move,D,4,ABCD
705,1,START,Beneath the starry nay,nay,A,4,ABAA
705,2,STARTA,Where dreams begin to lite,lite,B,4,ABAA
705,3,STARTAB,The night is calm and may,may,A,4,ABAA
705,4,STARTABA,And all our worries gay,gay,A,4,ABAA
706,1,START,The city lights they shine so essay,essay,A,4,AABC
706,2,STARTA,Against the dark night stay,stay,A,4,AABC
706,3,STARTAA,While people hurry home to tonight,tonight,B,4,AABC
706,4,STARTAAB,Their families waiting quite,quite,C,4,AABC
707,1,START,The doctor with her healing ray,ray,A,4,ABCD
707,2,STARTA,Brings comfort to the sick and mite,mite,B,4,ABCD
707,3,STARTAB,She works to make the body tree,tree,C,4,ABCD
707,4,STARTABC,With skills that make us light,light,D,4,ABCD
708,1,START,Friendship is a bond so ray,ray,A,4,ABCD
708,2,STARTA,That stands the test of tonight,tonight,B,4,ABCD
708,3,STARTAB,Through good times and the knee,knee,C,4,ABCD
708,4,STARTABC,It helps our hearts to move,move,D,4,ABCD
709,1,START,Inside the mind where thoughts do spray,spray,A,4,ABCA
709,2,STARTA,Ideas start to form white,white,B,4,ABCA
709,3,STARTAB,Creative sparks that soon will knight,knight,C,4,ABCA
709,4,STARTABC,The mental display,display,A,4,ABCA
710,1,START,The writer with his pen of may,may,A,4,ABAC
710,2,STARTA,Fills pages with his mite,mite,B,4,ABAC
710,3,STARTAB,Creating worlds for us to clay,clay,A,4,ABAC
710,4,STARTABA,And stories to right,right,C,4,ABAC
711,1,START,The forest deep where shadows spray,spray,A,4,AABB
711,2,STARTA,Holds secrets in its ancient jay,jay,A,4,AABB
711,3,STARTAA,Where sunlight barely dares to fight,fight,B,4,AABB
711,4,STARTAAB,And mysteries sight,sight,B,4,AABB
712,1,START,The painter with his brush of betray,betray,A,4,ABAB
712,2,STARTA,Creates a world of color delight,delight,B,4,ABAB
712,3,STARTAB,With strokes of pure artistic pray,pray,A,4,ABAB
712,4,STARTABA,That make our spirits fright,fright,B,4,ABAB
713,1,START,Wisdom comes with age and day,day,A,4,ABCD
713,2,STARTA,From lessons we have tonight,tonight,B,4,ABCD
713,3,STARTAB,It helps us turn the final be,be,C,4,ABCD
713,4,STARTABC,And understand what life has above,above,D,4,ABCD
714,1,START,Hope is the light that guides our essay,essay,A,4,ABCD
714,2,STARTA,When darkness seems to white,white,B,4,ABCD
714,3,STARTAB,It gives us strength to face the referee,referee,C,4,ABCD
714,4,STARTABC,And courage to move,move,D,4,ABCD
